"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"15315","LOC111126979",3,105,252,120,47,55,0,3.55534806148941,4.43081679884331,3.68887945411394,2.75153531304195,2.90872089656436
"15316","LOC111126980",87,108,80,102,103,43,0,0.216223108469636,-0.0838814839807021,0.159064694629687,0.168820869575052,-0.704708002961021
"15317","LOC111126981",30,35,119,49,74,27,0,0.154150679827258,1.37792611144937,0.490622916448471,0.902867711542014,-0.105360515657826
"15318","LOC111126983",74,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"15319","LOC111126985",13,11,11,14,NA,NA,0,-0.167054084663166,-0.167054084663166,0.0741079721537218,NA,NA
"15320","LOC111126986",9,5,23,22,19,8,0,-0.587786664902119,0.93826963859293,0.893817876022097,0.747214401830221,-0.117783035656384
"15321","LOC111126987",687,991,675,522,2271,785,0,0.366380242107639,-0.0176216013498196,-0.274666704339711,1.19564124988321,0.133349425560059
"15322","LOC111126988",45,44,56,56,54,117,0,-0.0224728558520586,0.218689200964829,0.218689200964829,0.182321556793955,0.955511445027436
"15323","LOC111126989",5,7,4,NA,NA,NA,0,0.336472236621213,-0.22314355131421,NA,NA,NA
"15324","LOC111126990",58,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"15325","LOC111126991",29,46,56,54,55,43,0,0.461345566502621,0.658055860748675,0.6216882165778,0.640037355245997,0.393904285707088
"15326","LOC111126993",24.375,13.25,10,6.125,5,5.75,0,-0.60956046445168,-0.890972923889865,-1.38117926045312,-1.58412010444981,-1.44435816207465
"15327","LOC111126996",7,49,70,62,75,66,0,1.94591014905531,2.30258509299405,2.18122423598978,2.371577964481,2.24374459297111
"15328","LOC111126998",60,25,NA,NA,NA,NA,0,-0.8754687373539,NA,NA,NA,NA
"15329","LOC111126999",1,19,19,18,19,23,0,2.94443897916644,2.94443897916644,2.89037175789616,2.94443897916644,3.13549421592915
"15330","LOC111127001",126,67,60,96,95,115,0,-0.631589287560512,-0.741937344729377,-0.271933715483642,-0.282405015350937,-0.091349778588228
"15331","LOC111127005",713,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"15332","LOC111127006",20,62,47,26,18,21,0,1.1314021114911,0.854415328156068,0.262364264467491,-0.105360515657826,0.048790164169432
"15333","LOC111127007",125,68,138,151,247,194,0,-0.608806032126194,0.0989399478549036,0.188966099512623,0.681074599325676,0.439544421761027
"15334","LOC111127008",46,139,133,92,92,177,0,1.1058325366416,1.06170773173266,0.693147180559945,0.693147180559945,1.34750833608473
"15335","LOC111127009",63,67,73,85,221,299,0,0.0615578929994334,0.147324714756859,0.299516530098784,1.25502797512622,1.55730884699915
"15336","LOC111127010",5,6.5,2,2,2,2,0,0.262364264467491,-0.916290731874155,-0.916290731874155,-0.916290731874155,-0.916290731874155
"15337","LOC111127011",45,52,72,74,212,NA,0,0.144581228811107,0.470003629245736,0.49740260343385,1.54992378490169,NA
"15338","LOC111127016",2,33,NA,NA,NA,NA,0,2.80336038090653,NA,NA,NA,NA
"15339","LOC111127017",10,38,NA,NA,NA,NA,0,1.33500106673234,NA,NA,NA,NA
"15340","LOC111127018",57,57,57,NA,NA,NA,0,0,0,NA,NA,NA
"15341","LOC111127021",2,2,9,13,33,2,0,0,1.50407739677627,1.87180217690159,2.80336038090653,0
