"","GeneID","Exon1","Exon2","Exon3","Exon4","Exon5","Exon6","fold1","fold2","fold3","fold4","fold5","fold6"
"1","LOC111099029",3,64,62,24,33,65,0,3.06027079469156,3.02852209637698,2.07944154167984,2.39789527279837,3.07577498122753
"2","LOC111099030",2,1,1,1,NA,NA,0,-0.693147180559945,-0.693147180559945,-0.693147180559945,NA,NA
"3","LOC111099031",5,1,1,1,1,1,0,-1.6094379124341,-1.6094379124341,-1.6094379124341,-1.6094379124341,-1.6094379124341
"4","LOC111099032",3,9,NA,NA,NA,NA,0,1.09861228866811,NA,NA,NA,NA
"5","LOC111099033",4,6,2,2,0,4,0,0.405465108108164,-0.693147180559945,-0.693147180559945,NA,0
"6","LOC111099034",41,52,41,81,NA,NA,0,0.23767165187712,0,0.680877087968131,NA,NA
"7","LOC111099035",31,49,51,60,81,130,0,0.45783309362548,0.49783842823918,0.660357357736954,0.960461950187293,1.43354724597044
"8","LOC111099036",13,13.5,9,7,42,10,0,0.0377403279828471,-0.367724780125317,-0.619039208406224,1.17272026082183,-0.262364264467491
"9","LOC111099037",7,7,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"10","LOC111099038",6,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"11","LOC111099039",1,4,NA,NA,NA,NA,0,1.38629436111989,NA,NA,NA,NA
"12","LOC111099040",40.44,23.68,13.92,17.48,3.4,2.92,0,-0.535188584136466,-1.066492739246,-0.838762023924881,-2.47604396253015,-2.62823577787208
"13","LOC111099041",3,48,64.5,197,36,36,0,2.77258872223978,3.06805293513362,4.18459144006988,2.484906649788,2.484906649788
"14","LOC111099042",6,2,11,11,NA,NA,0,-1.09861228866811,0.606135803570315,0.606135803570315,NA,NA
"15","LOC111099043",10,21.5,8,4.5,20.5,33,0,0.765467842139571,-0.22314355131421,-0.798507696217772,0.717839793150317,1.19392246847243
"16","LOC111099044",9,5,6,NA,NA,NA,0,-0.587786664902119,-0.405465108108164,NA,NA,NA
"17","LOC111099045",133,143,352,327,141,278,0,0.0724955020381536,0.973282047376343,0.8996110426755,0.0584107621564145,0.737271985468883
"18","LOC111099046",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"19","LOC111099047",26.1428571428571,49.8571428571429,109.571428571429,72.1428571428571,116.142857142857,119.428571428571,0,0.645585769361006,1.43300064852584,1.01507227643394,1.49124495670639,1.51914246024328
"20","LOC111099048",6,4,4,5,NA,NA,0,-0.405465108108164,-0.405465108108164,-0.182321556793955,NA,NA
"21","LOC111099049",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"22","LOC111099050",54,45,50,35,48,38,0,-0.182321556793955,-0.0769610411361283,-0.433635985074861,-0.117783035656384,-0.351397886837889
"23","LOC111099051",161,157,NA,NA,NA,NA,0,-0.025158559636155,NA,NA,NA,NA
"24","LOC111099052",142,116,88,105,104,NA,0,-0.202236866494896,-0.478490243123054,-0.301866707443737,-0.311436158459888,NA
"25","LOC111099053",328,568,506,776,542,818,0,0.549107810337008,0.433523060903322,0.861138911799075,0.502252393055502,0.913848728218603
"26","LOC111099054",8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"27","LOC111099055",0,0,0,5,0,0,NA,NA,NA,NA,NA,NA
"28","LOC111099056",27,69,49,41,22,18,0,0.93826963859293,0.595983432106298,0.417735200699979,-0.204794412646013,-0.405465108108164
"29","LOC111099057",23,11,NA,NA,NA,NA,0,-0.737598943130779,NA,NA,NA,NA
"30","LOC111099058",27,13,48,NA,NA,NA,0,-0.730887508542792,0.575364144903562,NA,NA,NA
"31","LOC111099059",0.666666666666667,2,0,5,NA,NA,0,1.09861228866811,NA,2.01490302054226,NA,NA
"32","LOC111099060",7,11.5,44,76,56,79,0,0.496436886313891,1.83827948486295,2.38482319123102,2.07944154167984,2.42353770341171
"33","LOC111099061",13,3,4,12,NA,NA,0,-1.46633706879343,-1.17865499634165,-0.0800427076735364,NA,NA
"34","LOC111099062",61,80,140,93,25,64,0,0.27115277050057,0.830768558435993,0.421725628979945,-0.89199803930511,0.0480092191863607
"35","LOC111099063",30,106,115,123,65,67,0,1.26224171244991,1.34373474670109,1.41098697371026,0.773189888233482,0.803495237728811
"36","LOC111099064",29,42,46,25,45,113,0,0.370373788296894,0.461345566502621,-0.148420005118273,0.439366659783846,1.36009198872587
"37","LOC111099065",18.5,33,94,98,46,135,0,0.578736829382201,1.62552405018572,1.66719674658629,0.910870664404816,1.98750404635415
"38","LOC111099066",2,5,4,8,NA,NA,0,0.916290731874155,0.693147180559945,1.38629436111989,NA,NA
"39","LOC111099067",101,166,166,222,221,115,0,0.496867271515284,0.496867271515284,0.78755686503102,0.783042184676493,0.129811611521991
"40","LOC111099068",4,20,13,14,8,NA,0,1.6094379124341,1.17865499634165,1.25276296849537,0.693147180559945,NA
"41","LOC111099069",2,3,3,1,3,1,0,0.405465108108164,0.405465108108164,-0.693147180559945,0.405465108108164,-0.693147180559945
"42","LOC111099070",3.2,3,1,1,5,8,0,-0.0645385211375712,-1.16315080980568,-1.16315080980568,0.44628710262842,0.916290731874155
"43","LOC111099071",60,186,122,202,NA,NA,0,1.1314021114911,0.709676482511156,1.2139231351791,NA,NA
"44","LOC111099072",1,1,1,1,1,1,0,0,0,0,0,0
"45","LOC111099073",84,156,210,63,88,44,0,0.619039208406224,0.916290731874155,-0.287682072451781,0.0465200156348929,-0.646627164925052
"46","LOC111099074",2,2,2,2,4,4,0,0,0,0,0.693147180559945,0.693147180559945
"47","LOC111099075",2,2,0,NA,NA,NA,0,0,NA,NA,NA,NA
"48","LOC111099076",10,7,7,8,10,NA,0,-0.356674943938732,-0.356674943938732,-0.22314355131421,0,NA
