gene_name	t_name	Predom_exp
LOC111109610	rna-XR_002635660.1	0.794532833333333
LOC111109611	rna-XM_022445803.1	0.1591695
LOC111109612	rna-XM_022445817.1	2.10223266666667
LOC111109613	rna-XM_022445806.1	2.36824333333333
LOC111109614	rna-XM_022445807.1	0.351715166666667
LOC111109615	rna-XM_022445808.1	0.00517466666666667
LOC111109616	rna-XM_022445810.1	0.342993166666667
LOC111109617	rna-XM_022445811.1	0.0610108333333333
LOC111109618	rna-XM_022445812.1	0.100400166666667
LOC111109619	rna-XM_022445813.1	0.220687333333333
LOC111109620	rna-XM_022445815.1	11.1594993333333
LOC111109621	rna-XM_022445816.1	0.1852795
LOC111109622	rna-XM_022445818.1	7.14621233333333
LOC111109623	rna-XM_022445819.1	1.76789316666667
LOC111109624	rna-XM_022445820.1	0.337859666666667
LOC111109625	rna-XM_022445821.1	0.0606691666666667
LOC111109626	rna-XM_022445822.1	0
LOC111109627	rna-XM_022445823.1	4.07871683333333
LOC111109628	rna-XM_022445829.1	8.038425
LOC111109629	rna-XM_022445826.1	1.60906616666667
LOC111109630	rna-XM_022445828.1	0.571993333333333
LOC111109631	rna-XM_022445833.1	0.297016
LOC111109632	rna-XM_022445834.1	0.119057333333333
LOC111109633	rna-XM_022445835.1	10.373076
LOC111109634	rna-XM_022445836.1	0.051999
LOC111109635	rna-XM_022445839.1	0.436686333333333
LOC111109636	rna-XM_022445841.1	0.162008333333333
LOC111109637	rna-XM_022445842.1	0.252155833333333
LOC111109638	rna-XM_022445843.1	5.15169683333333
LOC111109639	rna-XM_022445844.1	22.514895
LOC111109640	rna-XM_022445845.1	0.0955441666666667
LOC111109641	rna-XR_002635664.1	0.119884333333333
LOC111109642	rna-XM_022445846.1	0.0873165
LOC111109643	rna-XM_022445847.1	3.58493333333333
LOC111109644	rna-XM_022445848.1	0
LOC111109645	rna-XM_022445850.1	1.518269
LOC111109646	rna-XM_022445851.1	0.288102
LOC111109647	rna-XM_022445853.1	3.0342605
LOC111109648	rna-XM_022445854.1	2.6872195
LOC111109649	rna-XM_022445855.1	2.75524416666667
LOC111109650	rna-XM_022445860.1	22.2108305
LOC111109651	rna-XM_022445861.1	5.1574685
LOC111109652	rna-XM_022445862.1	19.0765615
LOC111109653	rna-XM_022445863.1	0.100293666666667
LOC111109654	rna-XM_022445864.1	0.1638955
LOC111109655	rna-XR_002635666.1	0.162101166666667
LOC111109656	rna-XM_022445865.1	12.8415616666667
LOC111109657	rna-XR_002635674.1	0.241362833333333
LOC111109658	rna-XM_022445866.1	0.119077333333333
LOC111109659	rna-XM_022445870.1	8.28774933333333
LOC111109660	rna-XM_022445867.1	11.1296995
LOC111109661	rna-XM_022445868.1	0.250298666666667
LOC111109662	rna-XM_022445872.1	0.373617333333333
LOC111109663	rna-XM_022445874.1	4.11650033333333
LOC111109664	rna-XR_002635681.1	18.5781153333333
LOC111109665	gene-LOC111109665	0.0102458333333333
LOC111109666	rna-XM_022445879.1	39.866972
LOC111109667	rna-XM_022445880.1	0.165733
LOC111109668	rna-XM_022445882.1	0.234780833333333
LOC111109669	rna-XM_022445883.1	0.123458833333333
LOC111109670	rna-XM_022445884.1	0.061851
LOC111109671	rna-XM_022445887.1	0.08166
LOC111109672	rna-XM_022445889.1	0.0530465
LOC111109673	rna-XM_022445894.1	0.455178833333333
LOC111109674	rna-XM_022445890.1	4.91903166666667
LOC111109675	rna-XM_022445891.1	0.0926251666666667
LOC111109676	rna-XM_022445893.1	0.152106333333333
LOC111109677	rna-XM_022445895.1	417.1203695
LOC111109678	rna-XM_022445896.1	0.228799666666667
LOC111109679	rna-XM_022445897.1	0.1876325
LOC111109680	rna-XM_022445898.1	46.8579438333333
LOC111109681	rna-XM_022445899.1	0.0393133333333333
LOC111109682	rna-XM_022445900.1	0
LOC111109683	rna-XM_022445901.1	0.1191515
LOC111109684	rna-XM_022445905.1	0.100845166666667
LOC111109685	rna-XM_022445902.1	1.02103333333333
LOC111109686	rna-XM_022445903.1	0.4024815
LOC111109687	rna-XM_022445904.1	0.275360666666667
LOC111109688	rna-XM_022445906.1	0.308979833333333
LOC111109689	rna-XM_022445907.1	0.210793666666667
LOC111109690	rna-XM_022445908.1	6.0639975
LOC111109691	rna-XM_022445910.1	0.1993995
LOC111109692	rna-XM_022445911.1	0.1174305
LOC111109693	rna-XM_022445914.1	9.37290416666667
LOC111109694	rna-XR_002635683.1	0.119244166666667
LOC111109695	rna-XM_022445916.1	0.063946
LOC111109696	rna-XM_022445917.1	0.113276833333333
LOC111109697	rna-XM_022445918.1	0.329604166666667
LOC111109698	rna-XM_022445921.1	0.960730333333333
LOC111109699	rna-XR_002635684.1	0.172421166666667
LOC111109700	rna-XM_022445922.1	48.7997036666667
LOC111109701	rna-XM_022445923.1	0.243013666666667
LOC111109702	rna-XM_022445924.1	0.06937
LOC111109703	rna-XM_022445925.1	372.264901
LOC111109704	rna-XM_022445926.1	0.0659283333333333
LOC111109705	rna-XM_022445928.1	0.8316
LOC111109706	rna-XM_022445931.1	0.161179666666667
LOC111109707	rna-XR_002635685.1	0.520752833333333
LOC111109708	rna-XM_022445929.1	1.250806
LOC111109709	rna-XM_022445930.1	0.133509333333333
LOC111109710	rna-XR_002635686.1	0.45889
LOC111109711	rna-XM_022445933.1	0.144746333333333
LOC111109712	rna-XM_022445934.1	0.289381833333333
LOC111109713	rna-XM_022445935.1	0.103016166666667
LOC111109714	rna-XM_022445936.1	0.0120883333333333
LOC111109715	rna-XM_022445937.1	0.115953
LOC111109716	rna-XM_022445938.1	0.126317333333333
LOC111109717	rna-XM_022445940.1	0.189979833333333
LOC111109718	rna-XR_002635687.1	0
LOC111109719	rna-XR_002635688.1	0.0368386666666667
LOC111109720	rna-XM_022445939.1	5.12179583333333
LOC111109721	rna-XM_022445941.1	2.45070716666667
LOC111109722	rna-XM_022445943.1	0.070796
LOC111109723	rna-XM_022445944.1	0.7405625
LOC111109724	rna-XM_022445947.1	0.0338825
LOC111109725	rna-XM_022445948.1	1.05495183333333
LOC111109726	rna-XM_022445952.1	0.234194
LOC111109727	rna-XM_022445949.1	0.0865411666666667
LOC111109728	rna-XM_022445951.1	0.0421205
LOC111109729	rna-XM_022445953.1	0.191622666666667
LOC111109730	rna-XM_022445954.1	6.31067566666667
LOC111109731	rna-XM_022445955.1	0.1681655
LOC111109732	rna-XM_022445956.1	6.2504245
LOC111109733	rna-XM_022445957.1	44.963536
LOC111109734	rna-XR_002635689.1	0.130983
LOC111109735	rna-XR_002635690.1	0.0654568333333333
LOC111109736	rna-XM_022445962.1	0.143590333333333
LOC111109737	rna-XM_022445960.1	0.1471085
LOC111109738	rna-XM_022445961.1	0.751048333333333
LOC111109739	rna-XM_022445963.1	2.60794216666667
LOC111109740	rna-XM_022445964.1	11.5380475
LOC111109741	rna-XM_022445965.1	0.0452773333333333
LOC111109742	rna-XM_022445967.1	1.21820716666667
LOC111109743	rna-XM_022445968.1	0.235608833333333
LOC111109744	rna-XR_002635692.1	11.5492391666667
LOC111109745	rna-XM_022445972.1	0.337640166666667
LOC111109746	rna-XM_022445970.1	3.59197933333333
LOC111109747	rna-XM_022445971.1	14.5005941666667
LOC111109748	rna-XM_022445973.1	3.173053
LOC111109749	rna-XM_022445975.1	0.542876666666667
LOC111109750	rna-XM_022445978.1	2.346406
LOC111109751	rna-XM_022445979.1	4.89896566666667
LOC111109752	rna-XM_022445980.1	0.0579635
LOC111109753	rna-XM_022446018.1	0.445803
LOC111109754	rna-XM_022445986.1	0.0861496666666667
LOC111109755	rna-XM_022445982.1	22.7005301666667
LOC111109756	rna-XM_022445987.1	0.136395166666667
LOC111109757	rna-XM_022445988.1	10.498206
LOC111109758	rna-XM_022445989.1	0.858743
LOC111109759	rna-XR_002635695.1	16.4902403333333
LOC111109760	rna-XM_022445990.1	0.894253333333333
LOC111109761	rna-XM_022445991.1	0.774102666666667
LOC111109762	rna-XR_002635696.1	1.102451
LOC111109763	rna-XR_002635698.1	0.272818666666667
LOC111109764	rna-XR_002635697.1	0.605738833333333
LOC111109765	rna-XM_022445992.1	0.0265513333333333
LOC111109766	rna-XM_022445993.1	35.4660678333333
LOC111109767	rna-XM_022445994.1	5.75185483333333
LOC111109768	rna-XM_022445996.1	15.960011
LOC111109769	rna-XM_022446011.1	0.286365333333333
LOC111109770	rna-XM_022446000.1	0.212891333333333
LOC111109771	rna-XM_022446002.1	0.392437
LOC111109772	rna-XM_022446004.1	2.24080716666667
LOC111109773	rna-XM_022446005.1	0.809422166666667
LOC111109774	rna-XM_022446006.1	1.82291816666667
LOC111109775	rna-XM_022446007.1	17.7129206666667
LOC111109776	rna-XM_022446008.1	0.012648
LOC111109777	rna-XM_022446009.1	0.315853833333333
LOC111109778	rna-XM_022446010.1	0.120533166666667
LOC111109779	rna-XM_022446012.1	2.53717083333333
LOC111109780	rna-XM_022446013.1	13.598266
LOC111109781	rna-XM_022446014.1	0.271792666666667
LOC111109782	gene-LOC111109782	0.0788881666666667
LOC111109783	rna-XM_022446015.1	0.192470833333333
LOC111109784	rna-XM_022446017.1	0.0832925
LOC111109785	rna-XM_022446019.1	0.744848833333333
LOC111109786	rna-XM_022446020.1	2.00173116666667
LOC111109787	rna-XM_022446023.1	0.613355666666667
LOC111109788	rna-XM_022446024.1	0.0436961666666667
LOC111109789	rna-XR_002635702.1	0.684588833333333
LOC111109790	rna-XM_022446026.1	0.321118
LOC111109791	rna-XM_022446027.1	0.0520941666666667
LOC111109792	rna-XM_022446028.1	0
LOC111109793	rna-XM_022446032.1	0.0598401666666667
LOC111109794	rna-XR_002635703.1	0
LOC111109795	rna-XM_022446029.1	0.093569
LOC111109796	rna-XM_022446031.1	11.5771045
LOC111109797	rna-XM_022446033.1	3.45078433333333
LOC111109798	rna-XM_022446034.1	0.227751666666667
LOC111109799	rna-XM_022446035.1	0.144671833333333
LOC111109800	rna-XM_022446036.1	0.130558666666667
LOC111109801	rna-XM_022446037.1	0.3391245
LOC111109802	rna-XM_022446039.1	0.448069833333333
LOC111109803	rna-XM_022446041.1	0.362914166666667
LOC111109804	rna-XM_022446044.1	7.051653
LOC111109805	rna-XM_022446045.1	0.1545935
LOC111109806	rna-XM_022446046.1	8.35469533333333
LOC111109807	rna-XM_022446047.1	4.497864
LOC111109808	rna-XM_022446048.1	52.8212361666667
LOC111109809	rna-XM_022446052.1	0.3306445
LOC111109810	rna-XM_022446049.1	0.721001833333333
LOC111109811	rna-XM_022446050.1	0.149188333333333
LOC111109812	rna-XM_022446051.1	1.28202733333333
LOC111109813	rna-XM_022446053.1	1.6786015
LOC111109814	rna-XM_022446055.1	0.0922193333333333
LOC111109815	rna-XM_022446056.1	0.0841941666666667
LOC111109816	rna-XM_022446057.1	0
LOC111109817	rna-XM_022446058.1	0.2852375
LOC111109818	rna-XM_022446059.1	0.340541166666667
LOC111109819	rna-XM_022446063.1	4.08889866666667
LOC111109820	rna-XM_022446060.1	0.349752166666667
LOC111109821	rna-XM_022446062.1	0.185567333333333
LOC111109822	rna-XM_022446064.1	8.42310983333333
LOC111109823	rna-XR_002635704.1	0.275710333333333
LOC111109824	rna-XM_022446065.1	0.117914833333333
LOC111109825	rna-XM_022446066.1	0.5821415
LOC111109826	rna-XM_022446067.1	0.031553
LOC111109827	rna-XM_022446069.1	0.276751
LOC111109828	rna-XM_022446070.1	0.5462075
LOC111109829	rna-XM_022446072.1	0.0418336666666667
LOC111109830	rna-XR_002635705.1	0
LOC111109831	rna-XM_022446076.1	1.36085
LOC111109832	rna-XM_022446077.1	3.53488433333333
LOC111109833	rna-XM_022446082.1	0.296407666666667
LOC111109834	rna-XM_022446083.1	0.134789333333333
LOC111109835	rna-XM_022446084.1	0.6888675
LOC111109836	rna-XM_022446085.1	1.39881516666667
LOC111109837	rna-XM_022446086.1	0.276500833333333
LOC111109838	rna-XR_002635706.1	0.514339333333333
LOC111109839	rna-XM_022446090.1	15.6614191666667
LOC111109840	rna-XM_022446087.1	0.0401913333333333
LOC111109841	rna-XM_022446089.1	0.221790333333333
LOC111109842	rna-XM_022446091.1	0.173146666666667
LOC111109843	rna-XM_022446092.1	1.29455983333333
LOC111109844	rna-XM_022446093.1	0.747439666666667
LOC111109845	rna-XM_022446094.1	2.63203916666667
LOC111109846	rna-XM_022446097.1	0.156400166666667
LOC111109847	rna-XM_022446098.1	69.7659306666667
LOC111109848	rna-XM_022446101.1	10.1581628333333
LOC111109849	gene-LOC111109849	4.90255716666667
LOC111109850	rna-XM_022446099.1	0.0540175
LOC111109851	rna-XM_022446100.1	0.043338
LOC111109852	rna-XR_002635708.1	0.0359945
LOC111109853	rna-XM_022446104.1	0.130144166666667
LOC111109854	rna-XM_022446105.1	12.410604
LOC111109855	rna-XM_022446106.1	0.0990101666666667
LOC111109856	rna-XM_022446110.1	0.221783833333333
LOC111109857	rna-XM_022446108.1	0.0351543333333333
LOC111109858	rna-XM_022446109.1	0.2953635
LOC111109859	rna-XR_002635713.1	2.78936
LOC111109860	rna-XM_022446111.1	34.6507038333333
LOC111109861	rna-XM_022446112.1	2.516636
LOC111109862	rna-XM_022446113.1	23.2988868333333
LOC111109863	rna-XM_022446116.1	0.160664166666667
LOC111109864	rna-XM_022446117.1	0.475701333333333
LOC111109865	rna-XM_022446122.1	2.971431
LOC111109866	rna-XM_022446118.1	0.122074666666667
LOC111109867	rna-XM_022446119.1	0
LOC111109868	rna-XM_022446123.1	0.105472
LOC111109869	rna-XM_022446124.1	0.198456166666667
LOC111109870	rna-XM_022446127.1	0.264178166666667
LOC111109871	rna-XR_002635714.1	0
LOC111109872	rna-XR_002635715.1	0
LOC111109873	rna-XM_022446139.1	0.229037666666667
LOC111109874	rna-XM_022446129.1	0.203896333333333
LOC111109875	rna-XM_022446130.1	0.159835833333333
LOC111109876	rna-XR_002635716.1	0.030278
LOC111109877	rna-XR_002635717.1	0.273528
LOC111109878	rna-XM_022446132.1	0.176391166666667
LOC111109879	rna-XM_022446133.1	0.349097666666667
LOC111109880	rna-XM_022446136.1	0.396174333333333
LOC111109881	rna-XM_022446137.1	0.255962166666667
LOC111109882	rna-XM_022446138.1	0.738436333333333
LOC111109883	rna-XM_022446140.1	0.773360166666667
LOC111109884	rna-XM_022446141.1	0.760599166666667
LOC111109885	rna-XM_022446143.1	6.0252455
LOC111109886	rna-XM_022446148.1	0.956203
LOC111109887	rna-XM_022446153.1	0.0752041666666667
LOC111109888	rna-XM_022446149.1	3.284096
LOC111109889	rna-XM_022446150.1	1.17787483333333
LOC111109890	rna-XM_022446155.1	0.0544813333333333
LOC111109891	rna-XM_022446157.1	0.208534166666667
LOC111109892	rna-XM_022446158.1	0.7626465
LOC111109893	rna-XR_002635718.1	3.49944183333333
LOC111109894	rna-XR_002635720.1	0.884220166666667
LOC111109895	rna-XR_002635721.1	0.877884
LOC111109896	rna-XM_022446162.1	21.94109
LOC111109897	rna-XR_002635722.1	0.299784833333333
LOC111109898	rna-XM_022446159.1	0.121924666666667
LOC111109899	rna-XM_022446163.1	0.00593583333333333
LOC111109900	rna-XM_022446166.1	0.0989465
LOC111109901	rna-XM_022446167.1	0.043099
LOC111109902	rna-XM_022446168.1	0.096891
LOC111109903	rna-XM_022446169.1	0.0674278333333333
LOC111109904	rna-XM_022446174.1	0.546611666666667
LOC111109905	rna-XM_022446171.1	0.204571833333333
LOC111109906	rna-XM_022446172.1	0.080171
LOC111109907	rna-XM_022446173.1	0.0538283333333333
LOC111109908	rna-XR_002635723.1	0.3317005
LOC111109909	rna-XM_022446175.1	0.0289155
LOC111109910	rna-XR_002635724.1	0.365180166666667
LOC111109911	gene-LOC111109911	0.0904716666666667
LOC111109912	rna-XM_022446176.1	0
LOC111109913	rna-XM_022446177.1	0.143082833333333
LOC111109914	rna-XM_022446178.1	0.0407408333333333
LOC111109915	rna-XM_022446181.1	0.107784333333333
LOC111109916	rna-XR_002635729.1	0.495407
LOC111109917	rna-XM_022446182.1	0.0853585
LOC111109918	rna-XM_022446183.1	0.0685146666666667
LOC111109919	rna-XM_022446185.1	0.045668
LOC111109920	rna-XM_022446187.1	4.70589066666667
LOC111109921	rna-XM_022446188.1	0.0491006666666667
LOC111109922	rna-XM_022446189.1	0.207766333333333
LOC111109923	rna-XM_022446193.1	0.0860155
LOC111109924	rna-XM_022446190.1	6.23509133333333
LOC111109925	rna-XM_022446191.1	0.129265833333333
LOC111109926	rna-XM_022446194.1	1.16819066666667
LOC111109927	rna-XM_022446195.1	0.0219846666666667
LOC111109928	rna-XM_022446196.1	0.093268
LOC111109929	rna-XM_022446197.1	0.150220666666667
LOC111109930	rna-XR_002635730.1	0.0697863333333333
LOC111109931	rna-XM_022446199.1	0.192072
LOC111109932	rna-XM_022446200.1	1.0789315
LOC111109933	rna-XM_022446204.1	0.0424151666666667
LOC111109934	rna-XM_022446202.1	0.6068125
LOC111109935	rna-XM_022446203.1	0.137748333333333
LOC111109936	rna-XM_022446205.1	2.507625
LOC111109937	rna-XR_002635731.1	0.0306803333333333
LOC111109938	rna-XM_022446207.1	0.0732826666666667
LOC111109939	rna-XR_002635732.1	0.0862651666666667
LOC111109940	rna-XM_022446209.1	0.1248825
LOC111109941	rna-XR_002635733.1	0.737805166666667
LOC111109942	rna-XM_022446215.1	3.070952
LOC111109943	rna-XM_022446211.1	4.0981645
LOC111109944	rna-XM_022446213.1	0.264783333333333
LOC111109945	rna-XM_022446214.1	0.161021833333333
LOC111109946	rna-XM_022446216.1	8.28705616666667
LOC111109947	rna-XM_022446219.1	0.233582333333333
LOC111109948	rna-XM_022446220.1	0.472725666666667
LOC111109949	rna-XR_002635735.1	1.44395916666667
LOC111109950	rna-XM_022446229.1	0.470204833333333
LOC111109951	rna-XM_022446230.1	0.684910333333333
LOC111109952	rna-XM_022446231.1	1.53147033333333
LOC111109953	rna-XM_022446236.1	0
LOC111109954	rna-XM_022446232.1	0.0995183333333333
LOC111109955	rna-XM_022446233.1	0.187562666666667
LOC111109956	rna-XM_022446235.1	0.0986506666666667
LOC111109957	rna-XM_022446237.1	2.1725515
LOC111109958	rna-XM_022446238.1	0.0988323333333333
LOC111109959	rna-XR_002635736.1	0.267371333333333
LOC111109960	rna-XR_002635737.1	0.0834658333333333
LOC111109961	rna-XM_022446239.1	5.86167833333333
LOC111109962	rna-XM_022446241.1	0.120746666666667
LOC111109963	rna-XM_022446246.1	0.190812
LOC111109964	rna-XR_002635740.1	0.660940833333333
LOC111109965	rna-XM_022446249.1	1.115282
LOC111109966	rna-XM_022446254.1	0.281693833333333
LOC111109967	rna-XM_022446251.1	0.710680166666667
LOC111109968	rna-XM_022446252.1	13.9166703333333
LOC111109969	rna-XM_022446253.1	0.650792333333333
LOC111109970	rna-XM_022446255.1	0.423424833333333
LOC111109971	rna-XM_022446256.1	0
LOC111109972	rna-XM_022446257.1	0.0527993333333333
LOC111109973	rna-XR_002635742.1	5.934742
LOC111109974	rna-XM_022446274.1	0.377418
LOC111109975	rna-XM_022446265.1	0.197914333333333
LOC111109976	rna-XM_022446267.1	0.384642666666667
LOC111109977	rna-XM_022446268.1	3.95029933333333
LOC111109978	rna-XM_022446269.1	0.215803
LOC111109979	rna-XR_002635743.1	0.0164201666666667
LOC111109980	rna-XM_022446270.1	0.606818
LOC111109981	rna-XM_022446271.1	0.357352666666667
LOC111109982	rna-XR_002635745.1	0.539667166666667
LOC111109983	rna-XM_022446275.1	0.02576
LOC111109984	rna-XM_022446276.1	1.48119433333333
LOC111109985	rna-XM_022446317.1	0.0759915
LOC111109986	rna-XM_022446277.1	0.285769
LOC111109987	rna-XM_022446278.1	0.0166165
LOC111109988	rna-XM_022446280.1	0.0176343333333333
LOC111109989	rna-XM_022446284.1	10.3372211666667
LOC111109990	rna-XR_002635747.1	0.348276666666667
LOC111109991	rna-XM_022446283.1	1.35450233333333
LOC111109992	rna-XM_022446285.1	0.0754796666666667
LOC111109993	rna-XM_022446292.1	17.245101
LOC111109994	rna-XM_022446298.1	3.4471295
LOC111109995	rna-XM_022446296.1	7.893953
LOC111109996	rna-XM_022446297.1	10.2828196666667
LOC111109997	rna-XM_022446299.1	0.182233333333333
LOC111109998	rna-XM_022446300.1	0.1092155
LOC111109999	rna-XM_022446301.1	0.136246333333333
LOC111110000	rna-XR_002635749.1	0.246897333333333
LOC111110001	rna-XM_022446302.1	1.2081025
LOC111110002	rna-XM_022446304.1	0.122727833333333
LOC111110003	rna-XM_022446308.1	5.96129933333333
LOC111110004	rna-XM_022446305.1	0.0124116666666667
LOC111110005	rna-XM_022446306.1	0.158644166666667
LOC111110006	rna-XM_022446307.1	6.67169833333333
LOC111110007	rna-XM_022446309.1	0.4219225
LOC111110008	rna-XM_022446310.1	7.00051916666667
LOC111110009	rna-XM_022446311.1	20.9110848333333
LOC111110010	rna-XM_022446312.1	0.0275336666666667
LOC111110011	rna-XM_022446313.1	4.1218195
LOC111110012	rna-XM_022446315.1	0.909536
LOC111110013	rna-XR_002635750.1	0.168606333333333
LOC111110014	rna-XM_022446321.1	0.817267166666667
LOC111110015	rna-XM_022446318.1	0.0817903333333333
LOC111110016	rna-XM_022446319.1	1.94111466666667
LOC111110017	rna-XM_022446320.1	0.0736271666666667
LOC111110018	rna-XM_022446324.1	0.252394333333333
LOC111110019	rna-XM_022446326.1	0.185798166666667
LOC111110020	rna-XM_022446327.1	0.0696501666666667
LOC111110021	rna-XM_022446329.1	1.1087995
LOC111110022	rna-XM_022446334.1	1.59810933333333
LOC111110023	rna-XM_022446335.1	0.162460333333333
LOC111110024	rna-XM_022446336.1	0.0319871666666667
LOC111110025	rna-XM_022446339.1	14.8459375
LOC111110026	rna-XM_022446340.1	0
LOC111110027	rna-XM_022446341.1	0.239208833333333
LOC111110028	rna-XM_022446351.1	0.216964333333333
LOC111110029	rna-XR_002635751.1	0
LOC111110030	rna-XM_022446353.1	11.1399913333333
LOC111110031	gene-LOC111110031	5.832397
LOC111110032	rna-XM_022446355.1	0.511050833333333
LOC111110033	rna-XM_022446356.1	1.529253
LOC111110034	rna-XM_022446360.1	0.80797
LOC111110035	rna-XM_022446362.1	0.094367
LOC111110036	rna-XM_022446363.1	0
LOC111110037	rna-XM_022446365.1	0.3848805
LOC111110038	rna-XM_022446366.1	0.219601166666667
LOC111110039	rna-XM_022446371.1	16.9270765
LOC111110040	rna-XM_022446369.1	0.186819833333333
LOC111110041	rna-XM_022446370.1	6.835068
LOC111110042	rna-XM_022446373.1	0
LOC111110043	rna-XM_022446374.1	1.69732216666667
LOC111110044	rna-XM_022446376.1	0.018626
LOC111110045	rna-XM_022446377.1	0.116591
LOC111110046	rna-XM_022446379.1	0
LOC111110047	rna-XM_022446381.1	8.58923583333333
LOC111110048	rna-XR_002635753.1	0.611984166666667
LOC111110049	rna-XM_022446380.1	1.41489533333333
LOC111110050	rna-XR_002635754.1	2.08557016666667
LOC111110051	rna-XM_022446383.1	0.463441833333333
LOC111110052	rna-XM_022446385.1	0.773151666666667
LOC111110053	rna-XM_022446387.1	2.48163416666667
LOC111110054	rna-XM_022446388.1	0.0450611666666667
LOC111110055	rna-XM_022446389.1	5.59412516666667
LOC111110056	rna-XM_022446393.1	0.375840666666667
LOC111110057	rna-XM_022446391.1	1.7268855
LOC111110058	gene-LOC111110058	1.11466516666667
LOC111110059	rna-XM_022446392.1	0.866427833333333
LOC111110060	rna-XM_022446394.1	0.453699333333333
LOC111110061	rna-XM_022446395.1	0.0818575
LOC111110062	rna-XM_022446396.1	0.245647833333333
LOC111110063	rna-XM_022446436.1	0.113982166666667
LOC111110064	rna-XM_022446397.1	0.6085085
LOC111110065	rna-XM_022446398.1	0.326554
LOC111110066	rna-XM_022446399.1	0.373265
LOC111110067	rna-XM_022446400.1	0.310265666666667
LOC111110068	rna-XM_022446403.1	0.3629175
LOC111110069	rna-XM_022446402.1	0.476280666666667
LOC111110070	rna-XR_002635755.1	0.870035666666667
LOC111110071	rna-XM_022446404.1	0.172674833333333
LOC111110072	rna-XR_002635756.1	0.482124333333333
LOC111110073	rna-XM_022446405.1	0.1299415
LOC111110074	rna-XM_022446410.1	0.0214236666666667
LOC111110075	rna-XM_022446411.1	0.224381333333333
LOC111110076	rna-XR_002635759.1	0.290809166666667
LOC111110077	rna-XM_022446412.1	14.7888588333333
LOC111110078	rna-XR_002635757.1	0.320731
LOC111110079	rna-XM_022446413.1	0.0675088333333333
LOC111110080	rna-XM_022446414.1	0.248832166666667
LOC111110081	rna-XM_022446415.1	0.166934833333333
LOC111110082	rna-XM_022446416.1	14.6907126666667
LOC111110083	rna-XM_022446419.1	2.28855566666667
LOC111110084	rna-XM_022446427.1	11.5881365
LOC111110085	rna-XM_022446428.1	2.266101
LOC111110086	rna-XM_022446429.1	12.962046
LOC111110087	rna-XM_022446430.1	0.553339833333333
LOC111110088	rna-XM_022446433.1	5.92930083333333
LOC111110089	rna-XM_022446434.1	8.00767816666667
LOC111110090	rna-XM_022446439.1	0.583449333333333
LOC111110091	rna-XM_022446440.1	0.0502886666666667
LOC111110092	rna-XM_022446442.1	0.112371
LOC111110093	rna-XM_022446447.1	0.1542465
LOC111110094	rna-XM_022446449.1	0.0140196666666667
LOC111110095	rna-XM_022446451.1	0.0184146666666667
LOC111110096	rna-XM_022446452.1	0.127103333333333
LOC111110097	rna-XM_022446453.1	0.146660666666667
LOC111110098	rna-XM_022446455.1	5.14029683333333
LOC111110099	rna-XM_022446457.1	0
LOC111110100	rna-XM_022446458.1	3.31131633333333
LOC111110101	rna-XR_002635762.1	0.0990018333333333
LOC111110102	rna-XM_022446460.1	3.316301
LOC111110103	rna-XM_022446463.1	0.154785333333333
LOC111110104	rna-XM_022446464.1	1.27070433333333
LOC111110105	rna-XM_022446466.1	0.1146135
LOC111110106	rna-XR_002635763.1	0
LOC111110107	rna-XM_022446467.1	0.4419215
LOC111110108	rna-XM_022446469.1	0.164737166666667
LOC111110109	rna-XM_022446473.1	0.024796
LOC111110110	rna-XM_022446470.1	0.131115833333333
LOC111110111	rna-XM_022446471.1	0.156766
LOC111110112	rna-XM_022446472.1	0.170349
LOC111110113	rna-XM_022446474.1	0.2572975
LOC111110114	gene-LOC111110114	0.206856666666667
LOC111110115	rna-XM_022446475.1	0.139714166666667
LOC111110116	rna-XM_022446476.1	0.2194545
LOC111110117	rna-XM_022446477.1	0.0785783333333333
LOC111110118	rna-XM_022446478.1	0.156916166666667
LOC111110119	rna-XM_022446481.1	0.00960916666666667
LOC111110120	rna-XM_022446483.1	0.0203241666666667
LOC111110121	rna-XM_022446485.1	0.1285775
LOC111110122	rna-XM_022446487.1	0.535939666666667
LOC111110123	rna-XM_022446488.1	0.0154255
LOC111110124	rna-XM_022446492.1	4.93004983333333
LOC111110125	rna-XM_022446489.1	1.75282116666667
LOC111110126	rna-XM_022446493.1	0.0325615
LOC111110127	rna-XM_022446496.1	0.763153833333333
LOC111110128	rna-XM_022446499.1	25.6989336666667
LOC111110129	rna-XR_002635765.1	1.10594
LOC111110130	rna-XM_022446500.1	0.0400725
LOC111110131	rna-XM_022446522.1	0.216804
LOC111110132	rna-XM_022446502.1	21.8505605
LOC111110133	rna-XM_022446503.1	0.0928406666666667
LOC111110134	rna-XM_022446506.1	0
LOC111110135	rna-XM_022446508.1	0.0538681666666667
LOC111110136	rna-XM_022446509.1	0
LOC111110137	rna-XM_022446511.1	0.172593
LOC111110138	rna-XM_022446512.1	0.455953
LOC111110139	rna-XR_002635767.1	0.157658666666667
LOC111110140	rna-XM_022446514.1	0.284922
LOC111110141	rna-XM_022446515.1	0.157679833333333
LOC111110142	rna-XM_022446518.1	1.133315
LOC111110143	rna-XM_022446525.1	0.0459491666666667
LOC111110144	rna-XM_022446526.1	0.258493166666667
LOC111110145	rna-XR_002635769.1	41.2208711666667
LOC111110146	rna-XM_022446529.1	22.1029455
