gene_name,females_controls_max_transcript_counts,females_exposed_max_transcript_counts,difference,avg_meth_control,avg_meth_exposed,change_meth,avg_exp_control,avg_exp_exposed,change_exp,start,end,meth.diff,DMLcount
LOC111135687,2,2,0,0.464474372754977,0.450326568491507,-0.0141478042634696,9.81976498629958,7.60194544699896,-2.21781953930062,NA,NA,NA,0
LOC111135688,1,1,0,43.9417628703345,42.740644554561,-1.20111831577352,2.006381,1.80683025,-0.19955075,NA,NA,NA,0
LOC111135689,3,3,0,14.0488437210841,12.5956494288069,-1.45319429227717,2.17039263818529,1.7312334360687,-0.439159202116585,NA,NA,NA,0
LOC111135690,1,1,0,0.733578669423128,0.702016764494605,-0.0315619049285226,0.216039875,0.202699875,-0.01334,NA,NA,NA,0
LOC111135691,1,1,0,0.30635142444668,0.195572850100604,-0.110778574346076,0.148374625,0.251157625,0.102783,NA,NA,NA,0
LOC111135693,5,5,0,0.876304452143278,0.58987436681651,-0.286430085326768,10.5129344012427,4.39287936025912,-6.1200550409836,NA,NA,NA,0
LOC111135694,1,1,0,64.8919426581897,66.0080006533078,1.11605799511808,16.1403255,17.3570455,1.21672,NA,NA,NA,0
LOC111135695,6,6,0,35.398590010232,35.7111598619331,0.312569851701127,2.44151574067973,1.73220830208521,-0.709307438594514,NA,NA,NA,0
LOC111135696,1,1,0,36.9977161380952,36.2301440994048,-0.767572038690467,6.84015175,7.831590125,0.991438375,NA,NA,NA,0
LOC111135697,1,1,0,52.7890922681871,53.0508921658963,0.26179989770921,11.66156225,9.462897125,-2.198665125,NA,NA,NA,0
LOC111135699,2,2,0,67.2818624590232,65.2400382359816,-2.04182422304152,15.9151332186989,14.1019844980145,-1.81314872068443,NA,NA,NA,0
LOC111135700,2,2,0,2.4489547958651,1.87727215213788,-0.571682643727222,104.081732373406,53.3667736627893,-50.7149587106165,NA,NA,NA,0
LOC111135701,2,2,0,66.4666149690561,66.3643254332951,-0.102289535761003,8.35876427273218,5.98881979478783,-2.36994447794435,NA,NA,NA,0
LOC111135702,1,1,0,1.03021437349366,1.07108400870366,0.0408696352100009,2.25300175,1.42391025,-0.8290915,NA,NA,NA,0
LOC111135703,1,1,0,68.0488475257227,66.3172886538542,-1.73155887186851,3.013028875,3.923421625,0.91039275,NA,NA,NA,0
LOC111135704,2,2,0,4.74589948980426,6.26103090092388,1.51513141111962,1.78867060342702,1.54882335219428,-0.239847251232741,NA,NA,NA,0
LOC111135705,3,3,0,43.2895543135869,37.7858016052598,-5.50375270832711,6.23031665336844,4.56690992731518,-1.66340672605326,NA,NA,NA,0
LOC111135706,2,2,0,59.1519985336175,57.6407559924343,-1.51124254118316,24.4485854360615,23.6282775605918,-0.820307875469712,NA,NA,NA,0
LOC111135707,1,1,0,49.9872529535027,43.5547995084719,-6.43245344503084,7.181339875,13.91705375,6.735713875,NA,NA,NA,0
LOC111135708,1,1,0,9.18558679707103,9.20064127281586,0.0150544757448277,0.13781925,0.044014,-0.09380525,NA,NA,NA,0
LOC111135709,3,3,0,0.392562133316308,0.388605654023917,-0.00395647929239062,4.04242770239844,1.82260146720509,-2.21982623519335,NA,NA,NA,0
LOC111135710,2,2,0,0.630735439194363,0.370713010861189,-0.260022428333174,3.46361829442738,0.474070981186924,-2.98954731324045,NA,NA,NA,0
LOC111135711,2,2,0,2.03817625047791,2.03135651792564,-0.00681973255227275,1.61609245415162,1.35659139787906,-0.259501056272564,NA,NA,NA,0
LOC111135712,3,3,0,17.2844095190339,20.5848760967263,3.30046657769241,2.59870364987597,4.14775748294515,1.54905383306918,NA,NA,NA,0
LOC111135714,2,2,0,0.768585519489849,0.763070384316216,-0.00551513517363267,13.5939232183174,7.86997162586528,-5.72395159245208,NA,NA,NA,0
LOC111135716,1,1,0,0.234303790333415,0.224446391447351,-0.00985739888606374,0.26976375,0.188285375,-0.081478375,NA,NA,NA,0
LOC111135717,1,1,0,0.83400727792973,0.983145754747002,0.149138476817273,0.29058725,0.163898875,-0.126688375,NA,NA,NA,0
LOC111135718,1,1,0,7.83255189206233,6.75350926549387,-1.07904262656847,6.794995875,5.123597625,-1.67139825,NA,NA,NA,0
LOC111135719,1,1,0,1.34962024277958,2.0767451305829,0.727124887803325,2.944170125,2.27861275,-0.665557375,NA,NA,NA,0
LOC111135721,6,5,-1,0.486718425322452,0.620679153440521,0.133960728118069,2.32833605590482,1.86573078267905,-0.462605273225763,NA,NA,NA,0
LOC111135722,1,1,0,0.395698745528816,0.262177586368923,-0.133521159159893,82.55622325,108.176071125,25.619847875,NA,NA,NA,0
LOC111135724,1,1,0,50.5642131338911,54.4362640747047,3.87205094081364,12.113122625,11.199637375,-0.913485249999999,NA,NA,NA,0
LOC111135725,1,1,0,0.724953330397017,0.487069724313104,-0.237883606083913,0.396865625,0.32122875,-0.075636875,NA,NA,NA,0
LOC111135726,1,1,0,65.4149466315544,65.5865992470252,0.171652615470819,117.36697475,131.96152275,14.594548,NA,NA,NA,0
LOC111135727,5,5,0,41.2474941774066,42.1015476753121,0.854053497905561,6.73916409934261,7.2803272361182,0.541163136775594,NA,NA,NA,0
LOC111135728,1,1,0,18.3890996201923,19.0463922403846,0.657292620192312,3.99637875,5.114435375,1.118056625,NA,NA,NA,0
LOC111135729,3,3,0,0.344976158888519,0.341839200858764,-0.003136958029755,0.569782559263792,0.237193322561664,-0.332589236702127,NA,NA,NA,0
LOC111135730,1,1,0,0.210654597826087,0.216475065217391,0.00582046739130429,0.09653525,0.250977625,0.154442375,NA,NA,NA,0
LOC111135731,1,1,0,62.0331843035069,65.2968782356935,3.26369393218656,2.10131475,2.477756,0.37644125,NA,NA,NA,0
LOC111135732,1,1,0,58.5699611586539,59.4161261554487,0.846164996794855,51.996130625,65.5021725,13.506041875,NA,NA,NA,0
LOC111135733,1,1,0,65.0016553055304,65.80822226436,0.806566958829563,31.909004625,35.51679225,3.607787625,NA,NA,NA,0
LOC111135734,1,1,0,44.2037117008685,42.486094691288,-1.71761700958049,17.050669875,18.066341375,1.0156715,NA,NA,NA,0
LOC111135735,3,3,0,63.8082553984799,61.162874118072,-2.64538128040788,15.5573727071665,16.4009190940057,0.843546386839199,NA,NA,NA,0
LOC111135736,5,5,0,57.1392727373897,53.3978763136,-3.74139642378974,8.06635291774904,9.342697768438,1.27634485068895,NA,NA,NA,0
LOC111135737,1,1,0,1.53851044666348,1.58206977364364,0.0435593269801562,0.286891625,0.023513,-0.263378625,NA,NA,NA,0
LOC111135738,2,2,0,44.3649792958884,41.0685197770561,-3.29645951883234,7.81659840676608,9.91074264820064,2.09414424143456,NA,NA,NA,0
LOC111135739,1,1,0,39.9393882552218,37.1596532642046,-2.77973499101728,6.102949625,7.003612125,0.9006625,NA,NA,NA,0
LOC111135740,1,1,0,6.89094010122789,5.80337801087237,-1.08756209035551,2.28984275,2.43173775,0.141895,NA,NA,NA,0
LOC111135742,4,4,0,0.551627147152641,0.436612269080148,-0.115014878072492,5.50562409862793,2.27781157118675,-3.22781252744119,NA,NA,NA,0
LOC111135743,1,1,0,23.5514014292872,22.3033007724543,-1.24810065683295,0.18220375,0.2635105,0.08130675,NA,NA,NA,0
LOC111135744,4,3,-1,0.24424480621939,0.302913973636178,0.0586691674167876,5.83530090360485,6.46025701116545,0.624956107560598,NA,NA,NA,0
LOC111135745,1,1,0,26.0101876493564,25.5907773392872,-0.419410310069249,2.38977825,2.64373175,0.2539535,NA,NA,NA,0
LOC111135746,2,2,0,53.2995527849806,50.9839553083121,-2.31559747666855,8.19105004744389,10.2804216756234,2.08937162817955,NA,NA,NA,0
LOC111135747,3,3,0,47.6982213229285,47.4930885786751,-0.205132744253383,9.06900219899186,8.65429923469293,-0.414702964298922,NA,NA,NA,0
LOC111135748,1,1,0,60.8605437212526,49.9507259701863,-10.9098177510663,2.481369875,3.000779375,0.5194095,NA,NA,NA,0
LOC111135749,1,1,0,0.40578856489172,0.349901830770552,-0.0558867341211685,25.89909425,17.932335,-7.96675925,NA,NA,NA,0
LOC111135750,1,1,0,0.207412306564987,0.371097183396877,0.16368487683189,13.799270625,17.5229975,3.723726875,NA,NA,NA,0
LOC111135751,1,1,0,1.21064961239567,2.86827906388661,1.65762945149094,0.216008875,0.2796775,0.063668625,NA,NA,NA,0
LOC111135752,2,2,0,0.323018295909532,0.227829341954253,-0.0951889539552792,0.48492807202925,0.407526823583181,-0.077401248446069,NA,NA,NA,0
LOC111135753,1,1,0,48.3088819047751,46.6516073200212,-1.65727458475383,3.1289115,2.377815625,-0.751095875,NA,NA,NA,0
LOC111135754,1,1,0,0.369653460203166,0.311444262474297,-0.0582091977288693,0.940823125,0.508407125,-0.432416,NA,NA,NA,0
LOC111135755,2,2,0,0.915802931108466,0.866730706947974,-0.0490722241604917,11.9654846298456,6.61279000497427,-5.35269462487136,NA,NA,NA,0
LOC111135756,1,1,0,1.37699817672883,1.4974159626501,0.120417785921271,0.01280625,0.17973425,0.166928,NA,NA,NA,0
LOC111135757,1,1,0,1.35836289045447,0.885705442169351,-0.472657448285122,72.7955485,36.693503375,-36.102045125,NA,NA,NA,0
LOC111135758,1,1,0,0.299474845005824,0.293604775735294,-0.00587006927052974,0.520273,0.549148875,0.028875875,NA,NA,NA,0
LOC111135759,1,1,0,55.2385533268,56.4870210025367,1.24846767573665,5.9567155,4.65475325,-1.30196225,NA,NA,NA,0
LOC111135760,1,1,0,81.6174746163169,83.5572747759528,1.93980015963587,17.273209125,17.023934,-0.249275125,NA,NA,NA,0
LOC111135761,1,1,0,39.9502302158876,38.9655838533736,-0.984646362513949,16.58619125,18.882853,2.29666175,NA,NA,NA,0
LOC111135762,1,1,0,0.635061029751147,0.665387825433376,0.030326795682229,1.958327125,2.928621375,0.97029425,NA,NA,NA,0
LOC111135763,1,1,0,13.890742777775,10.8862766187809,-3.00446615899413,1.11108425,3.01500225,1.903918,NA,NA,NA,0
LOC111135764,1,1,0,49.2142297386877,50.4533811209449,1.23915138225718,14.514248625,11.7710795,-2.743169125,NA,NA,NA,0
LOC111135765,1,1,0,23.1285630055173,22.4503936402697,-0.678169365247633,4.494456375,6.735798875,2.2413425,NA,NA,NA,0
LOC111135766,1,1,0,9.23680488646147,9.55365227673174,0.316847390270269,0.0287145,0.250842125,0.222127625,NA,NA,NA,0
LOC111135767,2,2,0,0.431382957089213,0.387022973177458,-0.0443599839117549,0.710780990143369,1.63759901379928,0.926818023655915,NA,NA,NA,0
LOC111135768,7,7,0,44.4456550347919,49.6230424237075,5.1773873889156,4.07883220033558,5.32631482756711,1.24748262723154,NA,NA,NA,0
LOC111135769,2,2,0,0.30454293767963,0.272990584243202,-0.0315523534364282,0.71249694650655,8.74559936772198,8.03310242121543,NA,NA,NA,0
LOC111135770,1,1,0,60.9769179252064,60.9197496779226,-0.057168247283748,9.179197875,12.43235325,3.253155375,NA,NA,NA,0
LOC111135772,2,1,-1,0.976526731514038,0.647080257567067,-0.329446473946971,0.729636477411259,0.238896949264969,-0.49073952814629,NA,NA,NA,0
LOC111135773,2,2,0,51.7718693574699,47.1911057193444,-4.58076363812557,3.5959640201059,2.46216810553806,-1.13379591456783,NA,NA,NA,0
LOC111135774,1,1,0,65.2619207217532,64.9491027364866,-0.312817985266577,23.7928195,26.420033125,2.627213625,NA,NA,NA,0
LOC111135776,1,1,0,17.3387294550936,19.3318916569996,1.99316220190605,3.697597,3.04791775,-0.64967925,NA,NA,NA,0
LOC111135777,2,2,0,65.4630269234099,68.8150410589401,3.35201413553028,25.6824729089978,25.4672867299739,-0.215186179023835,NA,NA,NA,0
LOC111135779,4,4,0,45.9092414782052,45.8919666782696,-0.0172747999356488,13.2102687518866,13.948768045632,0.738499293745424,NA,NA,NA,0
LOC111135780,3,3,0,43.8403959513009,43.1142019517397,-0.726193999561197,14.807320134323,17.0131289533851,2.20580881906209,NA,NA,NA,0
LOC111135781,1,2,1,4.822120322087,5.4539841526811,0.631863830594092,0.988535625,0.646979038262132,-0.341556586737868,NA,NA,NA,0
LOC111135782,1,1,0,42.6878735625,40.7613185321192,-1.92655503038083,0.45787475,0.24355025,-0.2143245,NA,NA,NA,0
LOC111135783,9,8,-1,57.1760324072367,56.5013568693509,-0.674675537885811,16.2472837472861,21.5194445910092,5.27216084372312,NA,NA,NA,0
LOC111135784,1,1,0,45.9620634819124,45.4269682744431,-0.53509520746929,6.768834,6.327005625,-0.441828375,NA,NA,NA,0
LOC111135786,2,2,0,68.8644896563724,68.1694916964109,-0.694997959961469,7.16456133223404,6.4505432656383,-0.71401806659574,NA,NA,NA,0
LOC111135787,3,4,1,0.461615188706042,0.513863466998416,0.052248278292374,2.2821185001548,1.76304121488648,-0.519077285268317,NA,NA,NA,0
LOC111135788,1,1,0,67.341490336095,67.7864347900722,0.444944453977229,18.28561175,21.033778375,2.748166625,NA,NA,NA,0
LOC111135789,6,6,0,38.29434501486,40.457107069469,2.162762054609,59.1772018427532,62.8166333277705,3.63943148501728,NA,NA,NA,0
LOC111135790,7,6,-1,15.8874167817078,18.7372403718056,2.84982359009789,1.26995401534704,1.20188233934821,-0.0680716759988336,NA,NA,NA,0
LOC111135792,6,7,1,56.1017026900238,54.4896688237682,-1.61203386625565,4.58472018917596,4.86007370522607,0.275353516050107,NA,NA,NA,0
LOC111135793,1,1,0,50.0955774714212,55.6371939614116,5.54161648999042,10.245414875,14.47476175,4.229346875,NA,NA,NA,0
LOC111135795,2,2,0,5.89289943976721,5.64479306129422,-0.248106378472985,1.69431163468685,4.59836867679528,2.90405704210843,NA,NA,NA,0
LOC111135796,2,2,0,52.5088972375267,51.6723805177336,-0.836516719793124,101.699947277529,119.805840033236,18.1058927557066,NA,NA,NA,0
LOC111135797,1,1,0,30.8685842691858,30.0968814213667,-0.77170284781905,8.76633975,10.328264375,1.561924625,NA,NA,NA,0
LOC111135799,2,2,0,54.6408493293367,57.7424376158248,3.10158828648814,13.6394561288493,15.8143585980551,2.17490246920584,NA,NA,NA,0
LOC111135800,1,1,0,37.0000145486327,39.6369562367639,2.63694168813117,12.423370125,14.538064125,2.114694,NA,NA,NA,0
LOC111135801,2,2,0,54.4587043553319,52.8292241198926,-1.62948023543937,5.4239280865493,6.04413864669014,0.620210560140846,NA,NA,NA,0
LOC111135802,1,1,0,50.4393646173919,49.0021391937418,-1.43722542365008,25.30179925,32.13783425,6.836035,NA,NA,NA,0
LOC111135803,1,1,0,37.0247782846532,37.6266550774147,0.601876792761537,12.841034625,15.382332125,2.5412975,NA,NA,NA,0
LOC111135804,1,1,0,11.489046023215,2.20695782867568,-9.28208819453932,0.8963405,0.238682375,-0.657658125,NA,NA,NA,0
LOC111135806,2,2,0,1.74272937537913,1.21549865640148,-0.527230718977648,1.4749622529458,0.901687631480754,-0.573274621465043,NA,NA,NA,0
LOC111135807,1,1,0,49.1535722743845,59.5329839061316,10.3794116317472,0.931348375,1.375327875,0.4439795,NA,NA,NA,0
LOC111135808,1,1,0,18.4492335085868,29.3237776121364,10.8745441035496,1.02911475,1.391633875,0.362519125,NA,NA,NA,0
LOC111135809,2,2,0,42.3540509932904,50.050584153904,7.69653316061359,0.796836351086957,0.836588527639752,0.0397521765527947,NA,NA,NA,0
LOC111135810,1,1,0,39.3634457615216,38.9967477313,-0.366698030221677,4.64552102845331,4.21109910481518,-0.434421923638133,NA,NA,NA,0
LOC111135811,1,1,0,31.0874196485994,45.6160994379493,14.5286797893499,3.196417625,6.091607375,2.89518975,NA,NA,NA,0
LOC111135812,6,6,0,68.49812972117,62.44273096977,-6.05539875140006,8.69058230049168,7.27313808122164,-1.41744421927003,NA,NA,NA,0
LOC111135814,3,3,0,53.1229591967294,50.8242283727405,-2.29873082398894,14.4712176923744,15.7633810293003,1.29216333692591,NA,NA,NA,0
LOC111135815,1,1,0,61.1232833450957,63.6207086776267,2.49742533253097,21.307031375,21.98500175,0.677970375000001,NA,NA,NA,0
LOC111135816,1,1,0,55.16215671875,54.8834455104167,-0.27871120833332,0.44044825,0.491530875,0.051082625,NA,NA,NA,0
LOC111135817,1,1,0,30.8481438130958,31.2132468666751,0.36510305357934,16.546374125,18.43362475,1.887250625,NA,NA,NA,0
LOC111135818,1,1,0,67.2605313669355,63.4522328870968,-3.8082984798387,0.39892225,0.2371565,-0.16176575,NA,NA,NA,0
LOC111135819,1,1,0,53.3287884759968,52.597354629279,-0.731433846717735,13.41085225,14.601547625,1.190695375,NA,NA,NA,0
LOC111135820,1,1,0,69.2206034126984,65.6248319755184,-3.59577143717998,1.542162125,1.545946375,0.00378425000000004,NA,NA,NA,0
LOC111135821,3,3,0,0.689490656673371,0.543186856073686,-0.146303800599685,10.9515600044686,5.64445153685374,-5.30710846761484,NA,NA,NA,0
LOC111135822,2,1,-1,2.08531872160576,1.71444848574879,-0.370870235856966,0.878989720893065,0.27979075,-0.599198970893065,NA,NA,NA,0
LOC111135824,5,5,0,0.718641243951314,0.630530815537961,-0.0881104284133534,6.27835678611743,5.65698767800228,-0.621369108115158,NA,NA,NA,0
LOC111135825,8,7,-1,23.6111106748477,23.577747185795,-0.033363489052725,5.45557773586429,5.57410975605816,0.118532020193868,NA,NA,NA,0
LOC111135826,1,1,0,2.50060849993358,2.49805667440111,-0.00255182553246636,0.224894125,0.862415,0.637520875,NA,NA,NA,0
LOC111135827,2,1,-1,0.357030608099078,0.302815415550731,-0.0542151925483478,3.35950856567131,0.331629655927256,-3.02787890974405,NA,NA,NA,0
LOC111135828,1,1,0,65.592547483804,60.6908839165252,-4.9016635672788,16.864958875,17.931331875,1.066373,NA,NA,NA,0
LOC111135829,1,1,0,56.9822522072008,53.6417786608371,-3.34047354636369,2.76406575,2.105120625,-0.658945125,NA,NA,NA,0
LOC111135830,1,1,0,70.0119501467448,69.4049749113251,-0.606975235419682,12.832450125,14.93971025,2.107260125,NA,NA,NA,0
LOC111135831,1,1,0,3.36438865481264,2.9228081843031,-0.441580470509546,0.739268375,0.723432625,-0.0158357499999999,NA,NA,NA,0
LOC111135832,2,2,0,49.3764412668685,48.8414826512992,-0.534958615569295,8.9871917666938,12.0983219068404,3.11113014014658,NA,NA,NA,0
LOC111135833,1,1,0,69.0007385579721,67.2503670093468,-1.75037154862527,6.714913625,8.7175935,2.002679875,NA,NA,NA,0
LOC111135834,2,2,0,6.21012283111259,5.9213490355449,-0.288773795567685,3.05413674061033,2.68762684835681,-0.366509892253521,NA,NA,NA,0
LOC111135835,1,1,0,55.7437610045836,51.8618890180443,-3.88187198653939,19.375995375,22.28314775,2.907152375,NA,NA,NA,0
LOC111135836,1,1,0,1.83885941603854,1.57315476341769,-0.26570465262085,0.709029375,0.206150375,-0.502879,NA,NA,NA,0
LOC111135837,1,1,0,1.70850855497377,1.35176777059721,-0.356740784376556,0.506054625,0.01680575,-0.489248875,NA,NA,NA,0
LOC111135838,1,1,0,0.173428919486851,0.226226973344192,0.0527980538573412,0.08522975,0.019452125,-0.065777625,NA,NA,NA,0
LOC111135839,1,1,0,1.63597851053007,0.957980335224359,-0.677998175305711,0.331998427802154,0.364836271539689,0.032837843737535,NA,NA,NA,0
LOC111135840,1,1,0,2.99632554875271,1.47314296486621,-1.5231825838865,1.26782275,1.36357275,0.09575,NA,NA,NA,0
LOC111135841,5,5,0,59.6222948506835,58.8025168438948,-0.819778006788681,8.77968957563504,11.4795143770968,2.69982480146176,NA,NA,NA,0
LOC111135842,4,4,0,9.84487295068611,9.68215187252108,-0.162721078165033,0.591179035955284,1.15625424006098,0.565075204105692,NA,NA,NA,0
LOC111135843,1,1,0,75.0206540137987,69.9640162367424,-5.05663777705625,1.20938975,0.894424875,-0.314964875,NA,NA,NA,0
LOC111135844,1,1,0,54.60749262152,56.3318919877595,1.72439936623955,8.6268545,8.523243875,-0.103610625,NA,NA,NA,0
LOC111135845,7,7,0,54.4475271979425,54.9610849209079,0.513557722965395,52.7507550233815,27.9190182177897,-24.8317368055918,NA,NA,NA,0
LOC111135846,3,3,0,0.865322413735521,0.66311153272908,-0.20221088100644,15.1388810155096,20.10325115613,4.96437014062039,NA,NA,NA,0
LOC111135847,1,1,0,44.452429095175,42.6582559857206,-1.79417310945438,13.052275875,10.224508625,-2.82776725,NA,NA,NA,0
LOC111135848,2,2,0,62.3361019714046,63.3943063314703,1.05820436006578,3.03137592216006,3.3259435034055,0.294567581245439,NA,NA,NA,0
LOC111135849,1,1,0,48.8693515967174,50.3593572664363,1.49000566971891,609.213358,619.09103975,9.87768174999997,NA,NA,NA,0
LOC111135850,1,1,0,79.5959615527056,78.2133053649078,-1.38265618779776,5.820192875,5.193693875,-0.626499,NA,NA,NA,0
LOC111135851,1,1,0,65.5047078226733,68.4725900640223,2.96788224134905,23.399727,22.50235375,-0.897373249999998,NA,NA,NA,0
LOC111135852,5,5,0,1.01810415768069,0.679337592975901,-0.338766564704791,5.68816409576119,5.68907365840411,0.000909562642926964,NA,NA,NA,0
LOC111135853,3,3,0,48.2299357022018,45.919037401915,-2.31089830028679,4.33037086982174,2.21275842975207,-2.11761244006967,NA,NA,NA,0
LOC111135854,1,1,0,20.8030015236532,10.8535914155357,-9.94941010811753,0.572192375,0.344729875,-0.2274625,NA,NA,NA,0
